chr2,4324503,4578549,0,379,DPSE_MC_17
chr2,4578549,5321741,4,379,DPSE_MC_17
chr2,5321741,5642108,0,380,DPSE_MC_17
chr2,5642108,6317490,1,380,DPSE_MC_17
chr2,6317490,6791264,10,380,DPSE_MC_17
chr2,6322343,6344275,10,380,DPSE_MC_17
chr2,6344275,6364188,10,380,DPSE_MC_17
chr2,6364188,6381653,10,380,DPSE_MC_17
chr2,6381653,6403261,10,380,DPSE_MC_17
chr2,6403261,6425927,10,380,DPSE_MC_17
chr2,8681714,9410859,8,363,DPSE_MC_17
chr2,9410859,9642896,1,380,DPSE_MC_17
chr2,9642896,9742133,1,380,DPSE_MC_17
chr2,9742133,10160650,3,380,DPSE_MC_17
chr2,11316220,11949759,3,375,DPSE_MC_17
chr2,11949759,13056117,6,379,DPSE_MC_17
chr2,13056117,13583765,15,379,DPSE_MC_17
chr2,13599135,13741271,0,379,DPSE_MC_17
chr2,13741271,14032881,2,379,DPSE_MC_17
chr2,14032881,14350327,6,380,DPSE_MC_17
chr2,17635638,18158999,14,379,DPSE_MC_17
chr2,17884325,17905246,14,379,DPSE_MC_17
chr2,17905246,17925474,14,379,DPSE_MC_17
chr2,17925474,17944671,14,379,DPSE_MC_17
chr2,17944671,17966209,14,379,DPSE_MC_17
chr2,17966209,17988587,14,379,DPSE_MC_17
chr2,17988587,18009887,14,379,DPSE_MC_17
chr2,18158999,18539735,2,379,DPSE_MC_17
chr2,18539735,18830726,6,380,DPSE_MC_17
chr2,18830726,19133110,1,365,DPSE_MC_17
chr2,19133110,19458655,1,361,DPSE_MC_17
chr2,19458655,20451779,8,374,DPSE_MC_17
chr2,20451779,21290845,13,380,DPSE_MC_17
chr2,21290845,21559074,0,380,DPSE_MC_17
chr2,21559074,21648704,1,370,DPSE_MC_17
chr2,21648704,21802491,0,370,DPSE_MC_17
chr2,21974961,22567971,3,380,DPSE_MC_17
chr2,22338702,22366110,3,380,DPSE_MC_17
chr2,22366110,22401195,3,380,DPSE_MC_17
chr2,22401195,22409657,3,380,DPSE_MC_17
chr2,22409657,22428291,3,380,DPSE_MC_17
chr2,22428291,22446133,3,380,DPSE_MC_17
chr2,24064523,24174791,3,379,DPSE_MC_17
chr2,24174791,24566054,8,380,DPSE_MC_17
chr2,24615815,25649234,5,366,DPSE_MC_17
chr2,25649234,26043975,2,376,DPSE_MC_17
chr2,26066351,26795815,13,379,DPSE_MC_17
chr2,26795815,26973021,3,380,DPSE_MC_17
chr2,26973021,27096399,0,379,DPSE_MC_17
chr2,27126354,27280211,0,380,DPSE_MC_17
chr2,27280211,27678752,6,380,DPSE_MC_17
chr2,27678752,27848511,1,380,DPSE_MC_17
chr2,27848511,28112289,6,380,DPSE_MC_17
chr2,28112289,28238414,1,380,DPSE_MC_17
chr2,28238414,28438833,3,380,DPSE_MC_17
chr2,28438833,28637225,2,377,DPSE_MC_17
chr2,28637225,28941890,3,367,DPSE_MC_17
chr2,28941890,29392612,1,365,DPSE_MC_17
chr2,29199570,29392612,1,375,DPSE_MC_17
chr2,29199570,30215158,9,375,DPSE_MC_17
chr2,30706911,30855752,0,379,DPSE_MC_17
chr2,30855752,31168408,1,380,DPSE_MC_17
chr2,31168408,31677593,2,380,DPSE_MC_17
chr3,5072862,5262913,0,367,DPSE_MC_17
chr3,5262913,6173168,0,367,DPSE_MC_17
chr3,6173168,6834402,10,380,DPSE_MC_17
chr3,6869524,8780323,62,379,DPSE_MC_17
chr3,8780323,10250344,29,379,DPSE_MC_17
chr3,10250344,10708608,5,380,DPSE_MC_17
chr3,10708608,12435330,27,380,DPSE_MC_17
chr3,12435330,12658999,6,373,DPSE_MC_17
chr3,12658999,13024410,8,371,DPSE_MC_17
chr3,13032406,13339678,9,380,DPSE_MC_17
chr3,13339678,13693644,8,380,DPSE_MC_17
chr3,13693644,13880748,4,380,DPSE_MC_17
chr3,13970909,14278093,2,380,DPSE_MC_17
chr3,14278100,14485148,2,380,DPSE_MC_17
chr3,15732847,17142184,11,380,DPSE_MC_17
chr3,17142184,17891954,3,380,DPSE_MC_17
chr3,17891954,18220751,4,380,DPSE_MC_17
chr3,18222768,18399344,2,373,DPSE_MC_17
chr3,18399344,18836617,3,373,DPSE_MC_17
chr3,18836617,19108597,7,380,DPSE_MC_17
chr3,19108597,20437257,10,380,DPSE_MC_17
chr3,20437258,20518513,0,380,DPSE_MC_17
chr3,22837274,23002755,2,380,DPSE_MC_17
chr4,20521,2254503,3,364,DPSE_MC_17
chr4,20521,6742001,0,364,DPSE_MC_17
chr4,2780165,13059517,2,379,DPSE_MC_17
chr4,2801202,4408513,10,377,DPSE_MC_17
chr4,2953511,3407164,0,368,DPSE_MC_17
chr4,2960962,3236582,16,379,DPSE_MC_17
chr4,3092989,3545546,0,372,DPSE_MC_17
chr4,3407164,4014466,1,371,DPSE_MC_17
chr4,3545546,3900319,0,372,DPSE_MC_17
chr4,4290947,7485934,1,380,DPSE_MC_17
chr4,4408513,5341805,7,380,DPSE_MC_17
chr4,5106799,7485934,0,380,DPSE_MC_17
chr4,5341805,5524215,7,380,DPSE_MC_17
chr4,5473025,7030236,70,380,DPSE_MC_17
chr4,6444618,6601828,3,380,DPSE_MC_17
chr4,6529550,7444734,0,379,DPSE_MC_17
chr4,6601828,6742001,8,380,DPSE_MC_17
chr4,7481773,8137609,0,380,DPSE_MC_17
chr4,9915782,10136960,14,380,DPSE_MC_17
chr4,11491619,12492618,47,368,DPSE_MC_17
chr4,12510462,12937689,14,378,DPSE_MC_17
chr4,12937689,13059516,0,378,DPSE_MC_17
chr4,13880748,13970909,0,380,DPSE_MC_17
chrX,984120,8862835,0,374,DPSE_MC_17
chrX,1122899,1537616,0,379,DPSE_MC_17
chrX,1318229,2057552,0,367,DPSE_MC_17
chrX,2025447,2381653,2,380,DPSE_MC_17
chrX,2057552,3023226,15,380,DPSE_MC_17
chrX,2381653,2543538,1,379,DPSE_MC_17
chrX,2881306,2954931,0,380,DPSE_MC_17
chrX,2881306,36140547,0,380,DPSE_MC_17
chrX,2922355,3092989,6,380,DPSE_MC_17
chrX,2954931,3339739,0,380,DPSE_MC_17
chrX,3023226,3346161,4,380,DPSE_MC_17
chrX,3346161,3493474,0,380,DPSE_MC_17
chrX,4358546,4486976,1,370,DPSE_MC_17
chrX,4486976,4746079,3,380,DPSE_MC_17
chrX,4746079,5114253,13,380,DPSE_MC_17
chrX,5114253,5399221,4,380,DPSE_MC_17
chrX,5399221,5460676,0,380,DPSE_MC_17
chrX,5460676,6848887,35,380,DPSE_MC_17
chrX,5727653,12210843,4,376,DPSE_MC_17
chrX,6233768,6248919,1,380,DPSE_MC_17
