chr2,4324503,4578549,0,491,DPSE_MC_20
chr2,4578549,5321741,0,491,DPSE_MC_20
chr2,5321741,5642108,2,494,DPSE_MC_20
chr2,5642108,6317490,5,494,DPSE_MC_20
chr2,6317490,6791264,24,494,DPSE_MC_20
chr2,6322343,6344275,24,494,DPSE_MC_20
chr2,6344275,6364188,24,494,DPSE_MC_20
chr2,6364188,6381653,24,494,DPSE_MC_20
chr2,6381653,6403261,24,494,DPSE_MC_20
chr2,6403261,6425927,24,494,DPSE_MC_20
chr2,8681714,9410859,12,464,DPSE_MC_20
chr2,9410859,9642896,4,493,DPSE_MC_20
chr2,9642896,9742133,2,493,DPSE_MC_20
chr2,9742133,10160650,11,493,DPSE_MC_20
chr2,11316220,11949759,3,477,DPSE_MC_20
chr2,11949759,13056117,14,491,DPSE_MC_20
chr2,13056117,13583765,15,488,DPSE_MC_20
chr2,13599135,13741271,3,490,DPSE_MC_20
chr2,13741271,14032881,1,490,DPSE_MC_20
chr2,14032881,14350327,3,494,DPSE_MC_20
chr2,17635638,18158999,19,494,DPSE_MC_20
chr2,17884325,17905246,19,494,DPSE_MC_20
chr2,17905246,17925474,19,494,DPSE_MC_20
chr2,17925474,17944671,19,494,DPSE_MC_20
chr2,17944671,17966209,19,494,DPSE_MC_20
chr2,17966209,17988587,19,494,DPSE_MC_20
chr2,17988587,18009887,19,494,DPSE_MC_20
chr2,18158999,18539735,4,494,DPSE_MC_20
chr2,18539735,18830726,5,494,DPSE_MC_20
chr2,18830726,19133110,4,478,DPSE_MC_20
chr2,19133110,19458655,3,475,DPSE_MC_20
chr2,19458655,20451779,16,484,DPSE_MC_20
chr2,20451779,21290845,11,491,DPSE_MC_20
chr2,21290845,21559074,2,494,DPSE_MC_20
chr2,21559074,21648704,3,488,DPSE_MC_20
chr2,21648704,21802491,4,488,DPSE_MC_20
chr2,21974961,22567971,4,494,DPSE_MC_20
chr2,22338702,22366110,4,494,DPSE_MC_20
chr2,22366110,22401195,4,494,DPSE_MC_20
chr2,22401195,22409657,4,494,DPSE_MC_20
chr2,22409657,22428291,4,494,DPSE_MC_20
chr2,22428291,22446133,4,494,DPSE_MC_20
chr2,24064523,24174791,1,493,DPSE_MC_20
chr2,24174791,24566054,11,494,DPSE_MC_20
chr2,24615815,25649234,3,479,DPSE_MC_20
chr2,25649234,26043975,5,488,DPSE_MC_20
chr2,26066351,26795815,14,494,DPSE_MC_20
chr2,26795815,26973021,2,494,DPSE_MC_20
chr2,26973021,27096399,0,494,DPSE_MC_20
chr2,27126354,27280211,1,493,DPSE_MC_20
chr2,27280211,27678752,4,493,DPSE_MC_20
chr2,27678752,27848511,1,493,DPSE_MC_20
chr2,27848511,28112289,2,493,DPSE_MC_20
chr2,28112289,28238414,1,493,DPSE_MC_20
chr2,28238414,28438833,2,494,DPSE_MC_20
chr2,28438833,28637225,3,489,DPSE_MC_20
chr2,28637225,28941890,4,462,DPSE_MC_20
chr2,28941890,29392612,2,462,DPSE_MC_20
chr2,29199570,29392612,1,482,DPSE_MC_20
chr2,29199570,30215158,7,482,DPSE_MC_20
chr2,30706911,30855752,0,494,DPSE_MC_20
chr2,30855752,31168408,1,494,DPSE_MC_20
chr2,31168408,31677593,2,494,DPSE_MC_20
chr3,5072862,5262913,0,478,DPSE_MC_20
chr3,5262913,6173168,0,480,DPSE_MC_20
chr3,6173168,6834402,13,494,DPSE_MC_20
chr3,6869524,8780323,43,494,DPSE_MC_20
chr3,8780323,10250344,32,494,DPSE_MC_20
chr3,10250344,10708608,7,494,DPSE_MC_20
chr3,10708608,12435330,48,494,DPSE_MC_20
chr3,12435330,12658999,11,483,DPSE_MC_20
chr3,12658999,13024410,7,483,DPSE_MC_20
chr3,13032406,13339678,9,494,DPSE_MC_20
chr3,13339678,13693644,11,494,DPSE_MC_20
chr3,13693644,13880748,8,494,DPSE_MC_20
chr3,13970909,14278093,7,494,DPSE_MC_20
chr3,14278100,14485148,2,494,DPSE_MC_20
chr3,15732847,17142184,26,494,DPSE_MC_20
chr3,17142184,17891954,6,494,DPSE_MC_20
chr3,17891954,18220751,2,494,DPSE_MC_20
chr3,18222768,18399344,1,491,DPSE_MC_20
chr3,18399344,18836617,8,491,DPSE_MC_20
chr3,18836617,19108597,4,494,DPSE_MC_20
chr3,19108597,20437257,12,493,DPSE_MC_20
chr3,20437258,20518513,1,493,DPSE_MC_20
chr3,22837274,23002755,3,493,DPSE_MC_20
chr4,20521,2254503,5,478,DPSE_MC_20
chr4,20521,6742001,0,478,DPSE_MC_20
chr4,2780165,13059517,9,494,DPSE_MC_20
chr4,2801202,4408513,25,487,DPSE_MC_20
chr4,2953511,3407164,3,485,DPSE_MC_20
chr4,2960962,3236582,15,490,DPSE_MC_20
chr4,3092989,3545546,2,475,DPSE_MC_20
chr4,3407164,4014466,2,478,DPSE_MC_20
chr4,3545546,3900319,0,475,DPSE_MC_20
chr4,4290947,7485934,8,492,DPSE_MC_20
chr4,4408513,5341805,6,490,DPSE_MC_20
chr4,5106799,7485934,1,492,DPSE_MC_20
chr4,5341805,5524215,10,494,DPSE_MC_20
chr4,5473025,7030236,71,493,DPSE_MC_20
chr4,6444618,6601828,1,494,DPSE_MC_20
chr4,6529550,7444734,1,493,DPSE_MC_20
chr4,6601828,6742001,11,494,DPSE_MC_20
chr4,7481773,8137609,0,494,DPSE_MC_20
chr4,9915782,10136960,24,494,DPSE_MC_20
chr4,11491619,12492618,49,476,DPSE_MC_20
chr4,12510462,12937689,19,484,DPSE_MC_20
chr4,12937689,13059516,2,484,DPSE_MC_20
chr4,13880748,13970909,1,494,DPSE_MC_20
chrX,984120,8862835,0,480,DPSE_MC_20
chrX,1122899,1537616,0,493,DPSE_MC_20
chrX,1318229,2057552,0,485,DPSE_MC_20
chrX,2025447,2381653,0,494,DPSE_MC_20
chrX,2057552,3023226,17,490,DPSE_MC_20
chrX,2381653,2543538,4,492,DPSE_MC_20
chrX,2881306,2954931,0,494,DPSE_MC_20
chrX,2881306,36140547,1,494,DPSE_MC_20
chrX,2922355,3092989,5,494,DPSE_MC_20
chrX,2954931,3339739,0,494,DPSE_MC_20
chrX,3023226,3346161,10,494,DPSE_MC_20
chrX,3346161,3493474,5,494,DPSE_MC_20
chrX,4358546,4486976,1,471,DPSE_MC_20
chrX,4486976,4746079,2,490,DPSE_MC_20
chrX,4746079,5114253,10,490,DPSE_MC_20
chrX,5114253,5399221,4,494,DPSE_MC_20
chrX,5399221,5460676,1,494,DPSE_MC_20
chrX,5460676,6848887,36,494,DPSE_MC_20
chrX,5727653,12210843,10,486,DPSE_MC_20
chrX,6233768,6248919,4,494,DPSE_MC_20
chrX,7105134,7270621,3,494,DPSE_MC_20
chrX,7270621,7420251,7,494,DPSE_MC_20
chrX,7467099,7628242,1,490,DPSE_MC_20
chrX,7628242,8242611,16,491,DPSE_MC_20
chrX,8242611,8555191,8,494,DPSE_MC_20
chrX,8555191,8995784,5,491,DPSE_MC_20
chrX,8681714,37358474,11,465,DPSE_MC_20
chrX,8995784,9373952,8,491,DPSE_MC_20
chrX,9373952,9591033,8,493,DPSE_MC_20
chrX,9591033,10162990,7,494,DPSE_MC_20
chrX,10162990,10528043,11,494,DPSE_MC_20
chrX,11889345,12210843,4,488,DPSE_MC_20
chrX,20590548,37826464,0,493,DPSE_MC_20
chrX,36131672,37159526,4,494,DPSE_MC_20
chrX,36131672,48885674,12,493,DPSE_MC_20
chrX,36140547,37020403,2,494,DPSE_MC_20
chrX,37159526,37926801,9,494,DPSE_MC_20
chrX,37826464,37928995,1,491,DPSE_MC_20
chrX,37928995,38108597,0,489,DPSE_MC_20
chrX,38108597,39061195,1,491,DPSE_MC_20
chrX,39061195,39297869,2,492,DPSE_MC_20
chrX,39367652,39491384,13,489,DPSE_MC_20
chrX,39491384,39898254,6,483,DPSE_MC_20
chrX,39888075,40491870,7,491,DPSE_MC_20
chrX,39898254,45549286,0,483,DPSE_MC_20
chrX,40395710,41998500,35,489,DPSE_MC_20
chrX,40491870,41139756,2,492,DPSE_MC_20
chrX,41139756,41460880,0,494,DPSE_MC_20
chrX,41460880,41666645,0,494,DPSE_MC_20
chrX,41998500,42511479,35,488,DPSE_MC_20
chrX,42511479,43286511,5,493,DPSE_MC_20
chrX,42569095,43478455,27,493,DPSE_MC_20
chrX,43286511,43418019,5,494,DPSE_MC_20
chrX,43418019,43584006,0,491,DPSE_MC_20
chrX,43584006,43758177,10,491,DPSE_MC_20
chrX,43758177,44123774,4,477,DPSE_MC_20
chrX,43974179,45557613,22,490,DPSE_MC_20
chrX,44123774,44571064,8,473,DPSE_MC_20
chrX,44768588,44975237,23,490,DPSE_MC_20
chrX,45557613,46128023,2,490,DPSE_MC_20
chrX,46128023,46302520,6,494,DPSE_MC_20
chrX,46379538,47305118,6,477,DPSE_MC_20
chrX,47305118,47479666,6,482,DPSE_MC_20
chrX,47479666,48224336,11,490,DPSE_MC_20
chrX,48224336,48885674,20,493,DPSE_MC_20
