chr2,4324503,4578549,0,407,DPSE_AFC_60
chr2,4578549,5321741,2,407,DPSE_AFC_60
chr2,5321741,5642108,0,409,DPSE_AFC_60
chr2,5642108,6317490,1,409,DPSE_AFC_60
chr2,6317490,6791264,25,409,DPSE_AFC_60
chr2,6322343,6344275,25,409,DPSE_AFC_60
chr2,6344275,6364188,25,409,DPSE_AFC_60
chr2,6364188,6381653,25,409,DPSE_AFC_60
chr2,6381653,6403261,25,409,DPSE_AFC_60
chr2,6403261,6425927,25,409,DPSE_AFC_60
chr2,8681714,9410859,12,380,DPSE_AFC_60
chr2,9410859,9642896,2,409,DPSE_AFC_60
chr2,9642896,9742133,1,409,DPSE_AFC_60
chr2,9742133,10160650,3,407,DPSE_AFC_60
chr2,11316220,11949759,3,397,DPSE_AFC_60
chr2,11949759,13056117,15,409,DPSE_AFC_60
chr2,13056117,13583765,14,409,DPSE_AFC_60
chr2,13599135,13741271,1,407,DPSE_AFC_60
chr2,13741271,14032881,2,407,DPSE_AFC_60
chr2,14032881,14350327,5,409,DPSE_AFC_60
chr2,17635638,18158999,16,409,DPSE_AFC_60
chr2,17884325,17905246,16,409,DPSE_AFC_60
chr2,17905246,17925474,16,409,DPSE_AFC_60
chr2,17925474,17944671,16,409,DPSE_AFC_60
chr2,17944671,17966209,16,409,DPSE_AFC_60
chr2,17966209,17988587,16,409,DPSE_AFC_60
chr2,17988587,18009887,16,409,DPSE_AFC_60
chr2,18158999,18539735,2,409,DPSE_AFC_60
chr2,18539735,18830726,7,409,DPSE_AFC_60
chr2,18830726,19133110,4,397,DPSE_AFC_60
chr2,19133110,19458655,1,396,DPSE_AFC_60
chr2,19458655,20451779,14,405,DPSE_AFC_60
chr2,20451779,21290845,11,409,DPSE_AFC_60
chr2,21290845,21559074,0,409,DPSE_AFC_60
chr2,21559074,21648704,1,403,DPSE_AFC_60
chr2,21648704,21802491,3,403,DPSE_AFC_60
chr2,21974961,22567971,3,409,DPSE_AFC_60
chr2,22338702,22366110,3,409,DPSE_AFC_60
chr2,22366110,22401195,3,409,DPSE_AFC_60
chr2,22401195,22409657,3,409,DPSE_AFC_60
chr2,22409657,22428291,3,409,DPSE_AFC_60
chr2,22428291,22446133,3,409,DPSE_AFC_60
chr2,24064523,24174791,1,409,DPSE_AFC_60
chr2,24174791,24566054,9,409,DPSE_AFC_60
chr2,24615815,25649234,5,397,DPSE_AFC_60
chr2,25649234,26043975,6,406,DPSE_AFC_60
chr2,26066351,26795815,7,409,DPSE_AFC_60
chr2,26795815,26973021,1,409,DPSE_AFC_60
chr2,26973021,27096399,1,408,DPSE_AFC_60
chr2,27126354,27280211,1,409,DPSE_AFC_60
chr2,27280211,27678752,5,409,DPSE_AFC_60
chr2,27678752,27848511,2,409,DPSE_AFC_60
chr2,27848511,28112289,5,408,DPSE_AFC_60
chr2,28112289,28238414,1,408,DPSE_AFC_60
chr2,28238414,28438833,0,407,DPSE_AFC_60
chr2,28438833,28637225,5,403,DPSE_AFC_60
chr2,28637225,28941890,3,389,DPSE_AFC_60
chr2,28941890,29392612,1,391,DPSE_AFC_60
chr2,29199570,29392612,0,323,DPSE_AFC_60
chr2,29199570,30215158,7,323,DPSE_AFC_60
chr2,30706911,30855752,0,409,DPSE_AFC_60
chr2,30855752,31168408,0,408,DPSE_AFC_60
chr2,31168408,31677593,0,408,DPSE_AFC_60
chr3,5072862,5262913,0,397,DPSE_AFC_60
chr3,5262913,6173168,0,397,DPSE_AFC_60
chr3,6173168,6834402,3,409,DPSE_AFC_60
chr3,6869524,8780323,40,408,DPSE_AFC_60
chr3,8780323,10250344,25,409,DPSE_AFC_60
chr3,10250344,10708608,1,409,DPSE_AFC_60
chr3,10708608,12435330,31,409,DPSE_AFC_60
chr3,12435330,12658999,4,400,DPSE_AFC_60
chr3,12658999,13024410,8,400,DPSE_AFC_60
chr3,13032406,13339678,6,409,DPSE_AFC_60
chr3,13339678,13693644,5,409,DPSE_AFC_60
chr3,13693644,13880748,10,409,DPSE_AFC_60
chr3,13970909,14278093,8,409,DPSE_AFC_60
chr3,14278100,14485148,4,409,DPSE_AFC_60
chr3,15732847,17142184,21,406,DPSE_AFC_60
chr3,17142184,17891954,19,409,DPSE_AFC_60
chr3,17891954,18220751,8,409,DPSE_AFC_60
chr3,18222768,18399344,3,399,DPSE_AFC_60
chr3,18399344,18836617,11,399,DPSE_AFC_60
chr3,18836617,19108597,14,409,DPSE_AFC_60
chr3,19108597,20437257,13,408,DPSE_AFC_60
chr3,20437258,20518513,1,408,DPSE_AFC_60
chr3,22837274,23002755,0,409,DPSE_AFC_60
chr4,20521,2254503,7,404,DPSE_AFC_60
chr4,20521,6742001,0,404,DPSE_AFC_60
chr4,2780165,13059517,4,408,DPSE_AFC_60
chr4,2801202,4408513,22,405,DPSE_AFC_60
chr4,2953511,3407164,3,403,DPSE_AFC_60
chr4,2960962,3236582,14,407,DPSE_AFC_60
chr4,3092989,3545546,0,396,DPSE_AFC_60
chr4,3407164,4014466,1,402,DPSE_AFC_60
chr4,3545546,3900319,0,396,DPSE_AFC_60
chr4,4290947,7485934,5,407,DPSE_AFC_60
chr4,4408513,5341805,6,407,DPSE_AFC_60
chr4,5106799,7485934,1,405,DPSE_AFC_60
chr4,5341805,5524215,4,409,DPSE_AFC_60
chr4,5473025,7030236,82,409,DPSE_AFC_60
chr4,6444618,6601828,0,409,DPSE_AFC_60
chr4,6529550,7444734,0,409,DPSE_AFC_60
chr4,6601828,6742001,3,409,DPSE_AFC_60
chr4,7481773,8137609,0,408,DPSE_AFC_60
chr4,9915782,10136960,17,409,DPSE_AFC_60
chr4,11491619,12492618,43,397,DPSE_AFC_60
chr4,12510462,12937689,11,401,DPSE_AFC_60
chr4,12937689,13059516,0,402,DPSE_AFC_60
chr4,13880748,13970909,1,409,DPSE_AFC_60
chrX,984120,8862835,0,403,DPSE_AFC_60
chrX,1122899,1537616,0,408,DPSE_AFC_60
chrX,1318229,2057552,0,395,DPSE_AFC_60
chrX,2025447,2381653,0,409,DPSE_AFC_60
chrX,2057552,3023226,13,407,DPSE_AFC_60
chrX,2381653,2543538,3,408,DPSE_AFC_60
chrX,2881306,2954931,0,409,DPSE_AFC_60
chrX,2881306,36140547,0,409,DPSE_AFC_60
chrX,2922355,3092989,2,409,DPSE_AFC_60
chrX,2954931,3339739,0,409,DPSE_AFC_60
chrX,3023226,3346161,2,409,DPSE_AFC_60
chrX,3346161,3493474,5,409,DPSE_AFC_60
chrX,4358546,4486976,1,391,DPSE_AFC_60
chrX,4486976,4746079,3,408,DPSE_AFC_60
chrX,4746079,5114253,16,408,DPSE_AFC_60
chrX,5114253,5399221,4,409,DPSE_AFC_60
chrX,5399221,5460676,0,409,DPSE_AFC_60
chrX,5460676,6848887,28,409,DPSE_AFC_60
chrX,5727653,12210843,6,355,DPSE_AFC_60
chrX,6233768,6248919,1,407,DPSE_AFC_60
chrX,7105134,7270621,8,408,DPSE_AFC_60
chrX,7270621,7420251,5,408,DPSE_AFC_60
chrX,7467099,7628242,3,405,DPSE_AFC_60
chrX,7628242,8242611,13,404,DPSE_AFC_60
chrX,8242611,8555191,7,382,DPSE_AFC_60
chrX,8555191,8995784,6,380,DPSE_AFC_60
chrX,8681714,37358474,10,380,DPSE_AFC_60
chrX,8995784,9373952,11,406,DPSE_AFC_60
chrX,9373952,9591033,5,409,DPSE_AFC_60
chrX,9591033,10162990,3,409,DPSE_AFC_60
chrX,10162990,10528043,10,409,DPSE_AFC_60
chrX,11889345,12210843,3,355,DPSE_AFC_60
chrX,20590548,37826464,0,409,DPSE_AFC_60
chrX,36131672,37159526,4,409,DPSE_AFC_60
chrX,36131672,48885674,14,409,DPSE_AFC_60
chrX,36140547,37020403,3,409,DPSE_AFC_60
chrX,37159526,37926801,8,409,DPSE_AFC_60
chrX,37826464,37928995,0,408,DPSE_AFC_60
